"","UnixTimeStamp","AverageTxnFee(USD)","AverageTxnFee(Ether)","No.ofERC20TokenTransfers","AvgBlockSize(Bytes)","AvgBlockTime(Secs)","AvgGasLimit","AvgGasPrice(Wei)","DailyNewBlocks","UniqueAddressTotalCount","UniqueAddressReceiveCount","UniqueAddressSentCount","ERC20UniqueAddressTotalCount","ERC20UniqueAddressReceiveCount","ERC20UniqueAddressSentCount","MiningRewards(ETH)","TotalGasUsed","EtherPrice(USD)","TotalTransactions","TotalEthSupply","MarketCap(mlnUSD)","AvgNetworkDifficulty(TH)","AvgNetworkHashRate(GHs)","NetworkTxnFee(ETH)","NetworkUtilization(1=100%)","TotalUncleBlocks"
"2350",1641168000,32.81,0,660337,87429,13.17,30034585,107822991910,6461,523598,370451,316066,250470,197654,148452,13629.5625,99902168488,3765.16,1209173,119013221.84375,448103.822357214,12175.195,966969.7774,8.98990927741175e+20,0.5148,401
"2351",1641254400,41.05,0,632534,83142,13.14,30033024,133172882074,6494,534283,382995,323961,244006,194354,140476,13647.8125,100329879686,3785.67,1221316,119026869.65625,450596.449651576,12332.019,980138.5643,1.24574812984184e+21,0.5144,373
"2352",1641340800,41.54,0,684120,87221,13.23,30031454,149286681138,6460,552895,382804,338404,243333,195465,144386,13527.125,99810024407,3536.77,1249628,119040396.78125,421018.504124022,12285.601,967206.6793,1.48535167663307e+21,0.5145,342
"2353",1641427200,37.53,0,680840,84717,13.35,30033176,137789473933,6392,547180,389090,326249,252026,197351,146163,13413.375,98715972119,3406.48,1212495,119053810.15625,405554.423221063,12173.793,950513.9663,1.12928530951361e+21,0.5142,354
"2354",1641513600,40.32,0,644998,86750,13.24,30032875,153392298226,6423,525935,380065,309254,235896,176135,146115,13430.8125,99146545762,3196.47,1188490,119067240.96875,380594.86373938,11871.524,927737.5815,1.52244786261123e+21,0.514,329
"2355",1641600000,30.91,0,583874,90893,13.05,30031198,121243981674,6525,525979,376034,313301,216482,165125,129490,13721.3125,100857814197,3080.81,1183873,119080962.28125,366865.819405698,11743.391,938655.8039,1.10292175865335e+21,0.5147,381
"2356",1641686400,43.4,0,452781,98869,13.16,30032959,157991849856,6505,463125,333788,280943,171371,131092,104812,13615.875,100476979381,3150.83,1108322,119094578.15625,375246.769692057,12425.837,984718.7793,1.1846789713621e+21,0.5143,342
"2357",1641772800,52.21,0,651763,94968,13.29,30032263,218547966407,6422,469968,337198,280822,226449,190225,141456,13483.5,99281434205,3083.68,1233195,119108061.65625,367291.147568145,12093.356,949272.4736,1.45249826972255e+21,0.5148,360
"2358",1641859200,46.65,0,674332,94105,13.04,30030890,184658179747,6527,531977,382935,315835,246245,194776,155318,13685.5,100891618639,3240.32,1277649,119121747.15625,385992.57974534,12040.667,959211.934,1.33429197930202e+21,0.5147,356
"2359",1641945600,51.24,0,649530,85405,13.16,30034071,194997505026,6457,575455,432019,313329,240301,186334,152759,13582,99719511847,3373.03,1283346,119135329.15625,401847.039303906,12347.482,976508.6331,2.55979495533924e+21,0.5142,376
"2360",1642032000,41.6,0,606548,89632,13.19,30033890,166673299061,6438,586531,425557,334212,232434,174056,145804,13564.5625,99513142623,3242.26,1282921,119148893.71875,386311.692148554,12290.823,971174.139,1.15638145138357e+21,0.5147,389
"2361",1642118400,50.7,0,601215,90602,13.19,30032216,191210806227,6439,528223,392971,303878,218063,178687,127108,13481.375,99422947837,3309.66,1218460,119162375.09375,394386.946352781,12375.814,971300.864,1.4657543087501e+21,0.5141,342
"2362",1642204800,38.02,0,547623,90414,13.1,30035769,139006488939,6486,540646,394770,308174,199652,155095,120928,13608.875,100206226555,3328.63,1174849,119175983.96875,396692.7555179,11935.521,945447.9576,1.3959063479043e+21,0.5144,358
"2363",1642291200,37.67,0,537050,90864,13.11,30033389,132860552497,6504,519703,383772,302356,190232,146041,117661,13609.4375,100594113972,3349.61,1162954,119189593.40625,399238.653969509,12068.767,955863.0903,9.2269664285999e+20,0.515,339
"2364",1642377600,38.66,0,609599,92056,13.2,30032281,154217004828,6468,527418,384330,304613,206078,159176,129068,13547.625,99815462331,3210.9,1198719,119203141.03125,382749.365537241,12232.159,964698.2735,2.02774118312833e+21,0.5138,346
"2365",1642464000,33,0,601116,91038,13.17,30033840,124366023261,6462,513650,374055,295864,205496,160123,128733,13594.625,99858454979,3161.5,1169526,119216735.65625,376903.709777234,12524.838,991549.669,1.34151081351294e+21,0.5145,378
"2366",1642550400,31.87,0,618830,87191,13.14,30036158,132188266163,6473,539195,386353,322251,206885,162023,129912,13573.5625,100052859737,3084.78,1223143,119230309.21875,367799.273271816,12314.21,972879.6258,1.35218478755197e+21,0.5146,353
"2367",1642636800,37.55,0,633732,80062,13.18,30028460,147949242748,6489,529234,384173,313437,210461,170546,127217,13595.8125,100294943392,3002.43,1190018,119243905.03125,358021.477782976,12339.863,977191.4289,2.01199386101996e+21,0.5147,353
"2368",1642723200,39.27,0,719425,88114,13.33,30028551,185589024250,6393,504678,349236,313430,223175,180323,132169,13452.6875,98762028421,2569.59,1189898,119257357.71875,306442.513820523,12502.549,979366.3569,1.71227296952902e+21,0.5145,375
"2369",1642809600,32.62,0,762769,86842,12.9,30033810,165352473660,6556,507937,370862,301762,236422,178989,148899,13792.5625,101120789675,2412.23,1204920,119271150.28125,287709.44684294,12583.077,1010869.6217,1.55921561680443e+21,0.5136,385
"2370",1642896000,28.79,0,613876,81407,13.24,30036192,125481953136,6456,478026,345981,281417,249428,199443,121927,13481.5625,99789268485,2541.6,1077884,119284631.84375,303173.820294075,12640.041,991453.188,8.74356677515032e+20,0.5146,321
"2371",1642982400,29.84,0,671655,87442,13.15,30037237,142048720738,6449,487246,347976,290309,215793,173622,129543,13600.0625,99595606525,2442.27,1147109,119298231.90625,291358.492837677,12448.274,985776.5206,1.61467195850953e+21,0.5141,393
"2372",1643068800,29.04,0,581632,89303,13.24,30023848,146782924051,6460,497858,355823,304793,203228,162579,122161,13574.875,99759441501,2459.65,1177640,119311806.78125,293465.285549502,12238.302,967449.1185,1.5016628824851e+21,0.5144,370
"2373",1643155200,29.92,0,601447,90534,13.21,30024161,144647624255,6427,484768,344844,295023,199418,157873,123577,13509,99308664042,2464.13,1146116,119325315.78125,294033.090376052,12654.605,995231.918,1.16093828390979e+21,0.5146,368
"2374",1643241600,32.7,0,549507,93639,13.13,30023956,154950058453,6494,467431,336127,277056,186003,149851,112746,13588.8125,100202326378,2425.83,1133684,119338904.59375,289495.894930657,12564.457,993377.3777,1.17056077761329e+21,0.5139,337
"2375",1643328000,30.8,0,568084,86013,13.18,30020566,140463612735,6472,492023,356634,288096,203563,159315,125548,13529.5625,99861682821,2547.03,1137559,119352434.15625,303994.230368993,12464.753,981166.5036,1.09210301337358e+21,0.514,329
"2376",1643414400,26.23,0,516982,88540,13.21,30023827,119868895247,6461,491108,355388,294091,182431,140390,112677,13524,99767539055,2603.1,1147157,119365958.15625,310721.525676534,12569.552,989415.7732,1.18313312666266e+21,0.5143,340
"2377",1643500800,28.2,0,519760,90448,13.07,30023225,134343808068,6539,512235,374914,288667,174113,135446,107882,13679.6875,101015302553,2603.24,1183850,119379637.84375,310773.848420364,12540.225,998283.1959,2.63635861317938e+21,0.5145,339
"2378",1643587200,27.15,0,540748,86293,13.16,30022482,122792749092,6462,528149,382937,302872,197412,152526,120246,13499.8125,99935919102,2689.14,1177345,119393137.65625,321064.862196928,12557.897,986463.4862,9.89488414774142e+20,0.5151,325
"2379",1643673600,36.41,0,534266,90133,13.11,30025675,155363116032,6501,518719,377861,310514,198007,154561,121956,13589.25,100558993129,2790.15,1173199,119406726.90625,333162.679077473,12750.471,1008379.2496,1.44909610321021e+21,0.5152,332
"2380",1643760000,34.85,0,528810,93113,13.22,30022588,158622018463,6454,507864,368885,297829,187325,146645,112308,13534.875,99562179696,2681.11,1152665,119420261.78125,320178.858064327,12869.997,1014108.1231,1.58467253236666e+21,0.5138,354
"2381",1643846400,29.25,0,521944,88566,13.24,30022977,122791237199,6423,487304,353914,284311,187003,143243,114911,13484.8125,99223355169,2697.18,1111215,119433746.59375,322134.312637731,12351.628,969831.4981,1.12371494356463e+21,0.5145,361
"2382",1643932800,27.53,0,583341,85039,12.98,30024788,109340117724,6556,529288,390597,297576,196177,154626,118778,13764.75,101259761147,2997.18,1168994,119447511.34375,358005.692049261,12556.198,1006239.7528,9.45237342323341e+20,0.5144,368
"2383",1644019200,33.27,0,577856,83069,13.32,30026504,110654135090,6387,597390,430071,340064,199484,147507,129658,13446.875,98610252392,3015.26,1235023,119460958.21875,360205.848878668,12755.271,998720.009,6.67292388959101e+21,0.5142,378
"2384",1644105600,19.61,0,592791,80012,13.03,30028043,76760714510,6539,555800,410973,302517,202203,162096,124028,13676.8125,101060738866,3057.68,1173884,119474635.03125,365315.202042353,12847.642,1022458.1649,7.84775899080242e+20,0.5147,337
"2385",1644192000,30.94,0,627988,87905,13.18,30032084,119522141352,6461,518469,381202,297129,230057,188875,146316,13554.25,99822018827,3141.38,1163338,119488189.28125,375357.808044333,12606.036,994622.056,1.05103510339474e+21,0.5145,356
"2386",1644278400,23.66,0,646123,85710,13.24,30030586,92775066553,6430,536535,393857,300550,215954,175307,132443,13474.8125,99269806634,3118.76,1180780,119501664.09375,372697.009909024,12816.18,1005565.764,8.7670641548353e+20,0.5141,349
"2387",1644364800,25.49,0,686441,86954,13.18,30027940,97129048063,6477,544671,401410,309230,237642,194065,131639,13627.375,100061769505,3246.72,1205889,119515291.46875,388032.68711742,12872.023,1021269.8779,1.04110831154154e+21,0.5145,378
"2388",1644451200,27.98,0,656379,90584,13.23,30028825,118792683558,6438,553651,411521,308796,223448,173618,138708,13540.8125,99386734077,3074.84,1205676,119528832.28125,367532.034651679,12872.734,1015366.6658,2.69255298273247e+21,0.5141,377
"2389",1644537600,18.79,0,703210,90688,13.04,30025943,77826197326,6520,548750,410529,298437,236309,183132,143458,13679.4375,100665610566,2928.93,1183966,119542511.71875,350131.648848398,12510.053,996605.2332,9.06175215601104e+20,0.5142,363
"2390",1644624000,17.44,0,668493,84500,13.22,30037314,68845159278,6471,522239,401040,262809,214567,155198,138790,13514.625,100014118266,2918.34,1114648,119556026.34375,348905.133920019,12755.733,1002890.0046,7.45235435096637e+20,0.5145,322
"2391",1644710400,14.85,0,631849,87651,13.26,30037552,59461576044,6470,535487,412590,265601,217353,167481,128490,13520.9375,100037388671,2872.44,1115296,119569547.28125,343456.350392554,13049.09,1026558.6238,7.4404182133915e+20,0.5147,327
"2392",1644796800,16.15,0,616364,88983,13.22,30035668,65878165715,6451,539107,409427,275166,208192,158083,132941,13529.125,99722263943,2931.12,1147522,119583076.40625,350512.346915887,12988.535,1022997.4895,8.99469291517458e+20,0.5147,354
"2393",1644883200,20.65,0,647964,92114,13.11,30036808,80874247205,6520,534962,397645,288497,219841,178980,131746,13676.9375,100831175316,3185.81,1192633,119596753.34375,381012.532770052,12914.576,1028233.4547,1.79828644777073e+21,0.5149,359
"2394",1644969600,21.54,0,612602,95439,13.35,30040087,85651527834,6410,507467,373454,280875,198188,160492,120513,13415.125,98962084941,3124.33,1194693,119610168.46875,373701.63765197,12746.019,995487.6767,1.15866200508507e+21,0.5139,338
"2395",1645056000,19.64,0,622837,99673,13.18,30035429,77359572225,6476,500923,368976,277205,201311,159391,124095,13571,100196760599,2894.42,1141997,119623739.46875,346241.343993139,12743.997,1006539.7272,9.18567064062175e+20,0.5151,348
"2396",1645142400,21.3,0,582955,98783,13.26,30039239,99672209984,6418,467529,336834,273480,196074,161364,122505,13537.3125,99200040530,2780.72,1252754,119637276.78125,332677.768291157,12782.937,1008283.7493,7.3357078356991e+20,0.5145,397
"2397",1645228800,17,0,546478,101752,13.36,30044581,78329414509,6407,491877,365736,268707,180476,139474,114304,13447.875,99086540782,2764.5,1150162,119650724.65625,330774.428312203,12704.334,994731.7072,1.16612551001252e+21,0.5148,358
"2398",1645315200,14.64,0,566770,102349,13.09,30044046,71638077716,6518,511354,379659,271785,176859,139188,109780,13714.3125,100753877509,2622.7,1343869,119664438.96875,313843.924083341,12649.03,1010019.2029,1.50537520613359e+21,0.5145,381
"2399",1645401600,20.59,0,529533,119118,13.3,30039095,93449422300,6434,468994,342111,269543,177151,137652,108737,13486.8125,99458416983,2570.15,1134349,119677925.78125,307590.22094668,12924.601,1014670.9468,7.85960361315163e+20,0.5146,349
"2400",1645488000,20.61,0,598704,100337,13.19,30040034,88855949080,6463,481211,352031,277652,204992,168086,118061,13513.0625,99922748791,2638.81,1129213,119691438.84375,315842.965735276,12663.099,996046.501,9.40712492919803e+20,0.5147,333
"2401",1645574400,22.34,0,567859,98862,13.15,30044001,96963987483,6487,505443,368958,292319,193594,151211,123917,13600.125,100213758975,2580.97,1147632,119705038.96875,308955.114427175,12693.257,1005029.7508,2.46557109878986e+21,0.5142,354
"2402",1645660800,19.67,0,780246,95330,13.12,30040176,91585153455,6485,513537,380113,296882,241436,204203,142414,13655.0625,100041030663,2597.94,1181182,119718694.03125,311021.983971546,12647.4,1006229.4607,9.63618466316713e+20,0.5135,389
"2403",1645747200,15.66,0,582606,98881,13.28,30041553,68352032145,6430,520622,390551,276866,193029,153966,116149,13458.5,99365667968,2769,1137898,119732152.53125,331538.330359031,12792.611,1002383.9628,1.16646268814231e+21,0.5144,340
"2404",1645833600,12.97,0,575406,93370,13.14,30046888,55689206304,6460,554941,420143,280099,188004,144077,117559,13602.375,99952445402,2780.32,1167802,119745754.90625,332931.517280945,12634.277,1001090.9897,1.30956215260958e+21,0.515,386
"2405",1645920000,10.67,0,591296,90823,13.15,30040707,46808949175,6488,516988,390809,262152,177610,138283,109200,13581.75,100318695332,2617.32,1125065,119759336.65625,313448.507017136,12976.518,1026106.1147,6.67853585790916e+20,0.5147,344
"2406",1646006400,19.57,0,631816,89599,13.29,30037347,74184332108,6424,501026,370711,277580,195261,153815,118581,13499.1875,99340469987,2919.85,1108112,119772835.84375,349718.714738373,12711.13,999088.94,8.73687008661044e+20,0.5148,367
"2407",1646092800,15.64,0,680634,90398,13.12,30047578,61807690726,6495,530677,393065,298115,224346,181255,130583,13589.375,100279202715,2976.59,1161564,119786425.21875,356555.075441879,12802.375,1012484.1294,7.29407202433007e+20,0.5138,338
"2408",1646179200,13.91,0,653031,95788,13.31,30042355,57233821035,6404,549607,415130,288247,208984,168486,124447,13433.0625,98933121163,2948.63,1191369,119799858.28125,353245.456123842,12905.12,1009258.0287,7.04615465755678e+20,0.5142,353
"2409",1646265600,12.54,0,653668,95379,13.24,30040822,51820526521,6451,539968,408198,282439,215000,173808,124874,13548.5,99736545706,2833.71,1167187,119813406.78125,339516.448930096,12616.677,995169.5983,7.37365350146658e+20,0.5147,364
"2410",1646352000,11.2,0,671932,86093,13.14,30038467,50027808157,6496,532696,400390,280033,213149,167660,130133,13705.4375,100357669416,2622.51,1167450,119827112.21875,314247.800064794,12731.038,1016567.5163,6.60920387591101e+20,0.5143,403
"2411",1646438400,9.3,0,630254,79961,13.35,30040053,39105900797,6376,505916,381553,255015,191145,152478,115347,13425.25,98482683212,2666.18,1077981,119840537.46875,319516.444188432,12569.472,982862.8434,5.82237321135781e+20,0.5142,380
"2412",1646524800,11.27,0,625267,81129,13.25,30036668,51787695696,6421,527818,400111,272620,196929,140994,130373,13512.0625,99299521110,2552.58,1123245,119854049.53125,305937.049752478,12614.042,992479.8265,6.24308524587264e+20,0.5149,377
"2413",1646611200,9.41,0,686854,85379,13.19,30039670,44752346436,6446,540276,402114,295663,219147,160715,141834,13628.5,99500363367,2496.67,1174568,119867678.03125,299270.035710281,12227.737,971142.7319,8.69187832729377e+20,0.5139,416
"2414",1646697600,10.35,0,732145,87321,13.33,30040082,49331425559,6392,595069,463263,283439,280181,161770,203992,13529.75,98752843082,2579.18,1195626,119881207.78125,309195.213485244,12592.454,992821.6898,1.43859035852291e+21,0.5143,420
"2415",1646784000,9.28,0,750764,87458,13.08,30044147,40816198152,6508,569226,442377,275890,277282,177538,188399,13707.875,100544327866,2733.05,1178322,119894915.65625,327678.799234314,12408.324,990655.346,5.96191301184997e+20,0.5142,390
"2416",1646870400,7.51,0,792769,86477,13.12,30036211,36484913763,6480,634228,515247,258688,330543,178540,240591,13629.9375,100095014360,2608.64,1229591,119908545.59375,312798.22837768,12811.888,1017091.9,6.40121356227228e+20,0.5143,379
"2417",1646956800,7.54,0,665069,89831,13.38,30041352,35326134376,6331,523912,402426,260161,203123,160610,122205,13346.25,97910888957,2557.57,1119334,119921891.84375,306708.63292282,12741.62,990277.5195,6.17642581700705e+20,0.5148,384
"2418",1647043200,5.95,0,640227,85189,13.05,30043928,26293915463,6509,537276,414792,262741,204042,150497,127360,13764.25,100589272050,2569.87,1120627,119935656.09375,308219.044525645,12966.44,1039866.4951,5.07771057903455e+20,0.5144,420
"2419",1647129600,8.54,0,633387,86475,13.41,30040545,41621884402,6327,495372,378537,245400,182126,136262,117314,13336.625,97791785234,2516.83,1041827,119948992.71875,301891.223344332,12770.475,992815.7181,1.10205307278068e+21,0.5145,390
"2420",1647216000,8.26,0,691153,88668,13.1,30041280,35171107807,6458,505326,380853,264030,207819,162383,128215,13654.5625,99864155336,2591.45,1097913,119962647.28125,310877.202296995,12690.556,1009809.8755,6.44350475798298e+20,0.5147,417
"2421",1647302400,8.58,0,715158,88738,13.25,30042956,40481002846,6405,575665,448355,278348,238095,187034,145283,13500,98984054418,2619.61,1190207,119976147.28125,314290.715179435,12613.024,992253.7388,6.02695470208019e+20,0.5144,392
"2422",1647388800,9.69,0,773612,88594,13.27,30048087,43774422429,6391,629493,506926,270320,311165,205835,195508,13442.3125,98805170056,2775.15,1236011,119989589.59375,332989.109561095,12766.3,999435.7911,6.85998482843109e+20,0.5145,373
"2423",1647475200,17.31,0,737268,82967,13.24,30043155,77108651531,6426,524255,391956,290857,245581,196153,141644,13543.4375,99184588781,2816.26,1174532,120003133.03125,337960.023430588,12721.151,1003704.7335,1.63929480672192e+21,0.5138,391
"2424",1647561600,15.71,0,714131,83297,13.19,30042422,72594322453,6418,639040,515454,277125,233705,177990,142399,13562.8125,99161213375,2941.32,1265944,120016695.84375,353007.507819139,12770.068,1009633.518,1.78580338353475e+21,0.5143,413
"2425",1647648000,8.48,0,762478,80792,13.17,30036670,33680173978,6449,543006,414434,269302,260648,183306,160296,13546.125,99571956146,2952.64,1127607,120030241.96875,354406.09364661,13015.439,1026622.8428,5.41115634574478e+20,0.514,366
"2426",1647734400,7.29,0,679321,87036,13.19,30039671,29275876248,6426,527636,404591,255803,209724,153106,130748,13481.9375,99275340974,2861.26,1119066,120043723.90625,343476.305463997,12761.284,1001554.0288,6.04798433203338e+20,0.5143,355
"2427",1647820800,8.79,0,696934,86140,13.22,30037015,37355945670,6407,563008,440463,259166,227614,172712,133547,13439.0625,99013394578,2895.01,1162829,120057162.96875,347566.687366161,13050.287,1021064.0891,6.03492266842398e+20,0.5145,353
"2428",1647907200,10.77,0,685489,87875,13.17,30043577,46983693447,6446,603744,476497,272649,235380,176728,146217,13508.5625,99613314092,2970.47,1220571,120070671.53125,356666.327663432,12798.562,1006553.6014,7.58372297698781e+20,0.5144,349
"2429",1647993600,10.44,0,712099,89310,13.16,30046954,40602858000,6440,553306,420746,277832,236443,182498,142450,13569.625,99612247935,3032.98,1164437,120084241.15625,364213.101742083,12913.358,1020812.9199,5.74746231900538e+20,0.5148,390
"2430",1648080000,14.07,0,703570,86000,13.19,30041918,53355636800,6424,536643,401425,287814,241546,193888,136915,13522.125,99189946100,3112.85,1151969,120097763.28125,373846.322430039,12830.634,1010709.4433,6.86483021747021e+20,0.514,382
"2431",1648166400,13.06,0,686744,85761,13.19,30040305,48970434712,6424,531954,398010,284554,229426,181536,134543,13583,99272958912,3104.04,1146814,120111346.28125,372830.423310851,13143.57,1040532.6356,5.95134888949473e+20,0.5144,416
"2432",1648252800,9.4,0,705778,80067,13.23,30038434,34689925385,6407,540396,413528,266814,208408,159099,126174,13461.6875,98940976696,3146.36,1123878,120124807.96875,377955.890800556,12874.274,1009378.8735,4.90947743755434e+20,0.5141,367
"2433",1648339200,18.13,0,689306,82096,13.25,30039531,55419043357,6395,532179,398723,275746,223441,163441,137074,13435.9375,98910506611,3296.46,1122675,120138243.90625,396030.915507197,12841.989,1004469.4606,2.16706483102616e+21,0.5149,363
"2434",1648425600,25.98,0,832533,83028,13.11,30037429,82452707160,6463,548618,403733,307144,266679,212198,164908,13594.875,99771668305,3334.29,1218023,120151838.78125,400621.074529934,13061.657,1034199.0586,2.34812143748298e+21,0.5139,378
"2435",1648512000,14.24,0,837006,82976,13.16,30034963,50438131665,6452,554500,405507,309749,268362,194386,175901,13607.5625,99645982279,3402.62,1199899,120165446.34375,408877.351038171,12988.502,1029609.4084,8.66513079829788e+20,0.5142,397
"2436",1648598400,15.94,0,796408,83748,13.32,30039271,56313897422,6394,522805,388945,287482,251521,192373,154510,13482.9375,98721281918,3385.11,1152200,120178929.28125,406818.895299252,13212.702,1038206.3918,6.83654317912867e+20,0.514,395
"2437",1648684800,15.15,0,756975,85720,13.28,30039327,55283697798,6414,528779,389697,302042,243867,188077,152362,13474.25,99115196999,3282.78,1167121,120192403.53125,394565.218464317,12959.499,1016660.6672,7.12229210202371e+20,0.5144,364
"2438",1648771200,20.08,0,759053,87026,13.19,30037698,68577599578,6431,508132,373504,296663,231017,183328,142589,13565.6875,99346344122,3455.72,1159493,120205969.21875,415398.171948619,13143.768,1039027.0674,7.60064960937397e+20,0.5143,399
"2439",1648857600,19.84,0,786152,89484,13.39,30038061,62407665341,6357,480916,350519,280757,205109,158907,134332,13335.875,98039013271,3444.68,1094668,120219305.09375,414117.035870339,13097.529,1016726.0034,1.45923325988342e+21,0.5134,350
"2440",1648944000,19.76,0,710206,92115,13.21,30035266,55065336602,6426,465606,335028,272647,195946,154240,118793,13511.5,99282411787,3522.49,1060779,120232816.59375,423518.894123318,13081.063,1029225.3276,1.07176396502018e+21,0.5144,372
"2441",1649030400,20.86,0,691473,91131,13.39,30036653,68717823808,6323,462748,329607,276899,201168,161449,122883,13300.625,97781137244,3520.15,1105170,120246117.21875,423284.369527583,13079.683,1013221.2781,7.88641895060165e+20,0.5149,370
"2442",1649116800,42.36,0,678475,89603,13.15,30038449,96816494014,6436,479388,344343,284020,200498,161015,122922,13546.4375,99459066254,3406.48,1087129,120259663.65625,409662.139051743,13099.127,1033223.9747,3.15711140283244e+21,0.5145,379
"2443",1649203200,17.12,0,692537,94644,13.2,30035585,62788787351,6418,486317,352261,284712,215620,172476,128760,13505.75,99139016543,3168.91,1127174,120273169.40625,381134.84926316,13111.588,1031627.0223,7.47522412902682e+20,0.5143,380
"2444",1649289600,20.87,0,604188,102101,13.22,30044706,75351242378,6422,481772,347428,288099,199501,158770,118370,13486.6875,99243188810,3229.28,1127793,120286656.09375,388439.292790425,13243.683,1040027.6668,1.48340694101711e+21,0.5144,363
"2445",1649376000,16.62,0,592971,100610,13.39,30038003,59575919037,6338,470234,341048,280136,194087,153426,116565,13424.375,97858557778,3192.92,1104419,120300080.46875,384108.532930281,13264.701,1037840.0533,6.54763025928384e+20,0.514,422
"2446",1649462400,11.26,0,628707,92218,13.19,30032540,38308158477,6429,502188,371247,269370,210939,169797,114853,13436.1875,99357632703,3259.62,1085399,120313516.65625,392176.345163046,13128.873,1026604.933,4.96029338181967e+20,0.5146,327
"2447",1649548800,12.77,0,560568,97367,13.26,30035048,47810675357,6401,501226,373621,271807,173103,133166,107918,13475.4375,98912391764,3202.89,1104239,120326992.09375,385394.119707151,13128.145,1030194.6897,1.21807133239237e+21,0.5145,379
"2448",1649635200,13.05,0,680649,93680,13.17,30040882,49652220938,6447,485694,358997,269381,209826,164067,128351,13568.25,99678938012,2979.52,1113264,120340560.34375,358557.10635541,13420.821,1060462.33,6.59625476223319e+20,0.5147,380
"2449",1649721600,13.39,0,629641,92833,13.21,30036244,50425290071,6446,472507,346346,268548,207439,162432,125296,13530.0625,99574973446,3028.77,1112524,120354090.40625,364524.858399738,13007.937,1024826.6733,6.2878895783608e+20,0.5143,361
"2450",1649808000,14.17,0,608653,92827,13.44,30031034,50926241086,6312,452235,327025,262737,191995,150461,117793,13327.125,97411964635,3118.5,1067983,120367417.53125,375365.791571203,13277.812,1031181.9534,6.27341566373954e+20,0.5139,398
"2451",1649894400,13.93,0,604939,92980,13.22,30043878,53368293835,6408,493926,374031,258225,189950,153268,111349,13488.625,99046431612,3021.76,1117285,120380906.15625,363762.20698671,13221.154,1039023.5747,7.31140446756271e+20,0.5145,382
"2452",1649980800,11.43,0,628799,88832,13.24,30031028,43144386684,6421,487015,364213,263680,219347,180867,116530,13501.4375,99114148066,3041.21,1110994,120394407.59375,366144.676318188,13122.149,1031546.6745,4.99538568649898e+20,0.514,371
"2453",1650067200,10.9,0,567258,87808,13.31,30038586,38595586042,6404,482581,363448,253620,173730,135826,107815,13410.3125,99041056691,3060.28,1059286,120407817.90625,368481.636982139,13087.979,1021740.9418,1.05059384652308e+21,0.5149,341
"2454",1650153600,8.61,0,624039,91637,13.16,30033753,32925135938,6431,466386,348184,241825,180981,148703,100296,13516.6875,99440102539,2988.4,1043251,120421334.59375,359867.116299963,13456.498,1059387.7096,7.18378750275607e+20,0.5148,371
"2455",1650240000,10.79,0,674036,92883,13.38,30023574,40280573508,6350,488646,362828,267322,213577,175581,118515,13423.875,98097275103,3056.2,1103439,120434758.46875,368072.708832194,13592.948,1063522.3023,6.30262110515959e+20,0.5145,410
"2456",1650326400,11.21,0,599814,92499,13.27,30012994,44424544153,6409,590677,458932,280056,188129,149001,117755,13421.3125,99084068724,3102.52,1214496,120448179.78125,373692.886734924,13526.75,1056777.3329,6.82734160403759e+20,0.5151,341
"2457",1650412800,18.55,0,585563,97649,13.22,30012452,71905804866,6424,597610,470154,279672,181325,144004,114024,13505.625,99263808769,3077.74,1241534,120461685.40625,370749.747642232,13225.3,1039961.6397,8.85083716092394e+20,0.5149,370
"2458",1650499200,16.61,0,596711,91286,13.45,30010429,65083468948,6290,485973,354136,285799,182655,146734,113511,13189.125,97053544703,2984.24,1119925,120474874.53125,359525.939571137,13491.123,1035568.5877,6.70190091944594e+20,0.5142,342
"2459",1650585600,14.89,0,626712,94384,13.23,30007988,61133071452,6414,512163,380493,294257,216481,176637,115400,13415.9375,98975211245,2963.17,1144822,120488290.46875,357027.287668286,13417.038,1047429.6607,1.08234912755061e+21,0.5142,331
"2460",1650672000,9.61,0,587157,90137,13.33,30007603,35929743755,6371,476678,357498,257089,180911,147974,102053,13351.5,98323964764,2933.65,1051478,120501641.96875,353509.641961623,13653.054,1061114.0921,4.65143767688436e+20,0.5143,344
"2461",1650758400,9.57,0,577637,95809,13.3,30006776,35954621598,6373,490925,376103,253443,178945,145651,100030,13377.1875,98465986133,2922.37,1071778,120515019.15625,352189.47653165,13607.303,1059605.7396,5.28360613202391e+20,0.5149,355
"2462",1650844800,14.64,0,641078,95000,13.35,30004532,57799804673,6342,498262,372006,282900,212631,167048,130132,13359.875,97902644367,3006.45,1149227,120528379.03125,362362.545138502,13583.396,1057115.1788,7.42402436703109e+20,0.5145,382
"2463",1650931200,12.08,0,635883,89905,13.39,30005839,50687227347,6320,503089,371083,288612,200360,157590,126356,13282.625,97658484485,2809.6,1125250,120541661.65625,338673.8525894,13315.27,1029775.8521,5.63240560108713e+20,0.515,362
"2464",1651017600,13.54,0,596398,97534,13.3,30002471,57662562102,6381,513203,381069,303700,193028,152970,118519,13421.75,98335246396,2889.72,1161504,120555083.40625,348370.435620709,13204.4,1032052.1979,9.28436657244045e+20,0.5136,372
"2465",1651104000,13.85,0,639161,90735,13.34,30003647,57139757124,6348,511146,382199,291876,201268,161871,120956,13374.625,98039520755,2936.49,1155514,120568458.03125,354048.071324185,13348.834,1039787.6397,9.1689111372243e+20,0.5147,382
